numero,fecha,nombre,latitud,longitud,prec,tmax,tmin,tmed,velvmax,velv,dirv,radg,humr
13467,2018-05-10 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.20,27.60,10.10,18.44,14.50,2.50,103.60,432.90,52.26
13467,2018-05-11 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,28.30,9.50,19.39,12.20,2.49,160.00,430.57,47.31
13467,2018-05-12 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,30.80,14.10,21.64,7.50,3.34,158.30,518.84,45.81
13467,2018-05-13 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.60,29.00,13.90,20.40,10.20,2.51,151.60,389.65,53.43
13467,2018-05-14 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.80,28.00,14.40,20.74,7.20,2.18,162.00,403.77,56.94
13467,2018-05-15 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.10,29.50,11.90,20.45,9.60,1.96,139.20,444.23,60.23
13467,2018-05-16 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,28.00,17.50,21.54,7.90,2.37,73.80,310.92,55.30
13467,2018-05-17 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.40,28.10,14.70,20.76,7.60,2.41,314.10,350.93,53.90
13467,2018-05-18 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,32.00,11.30,22.16,8.20,2.67,228.20,508.76,43.55
13467,2018-05-19 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,30.40,10.60,22.12,10.30,3.28,173.60,513.91,27.43
13467,2018-05-20 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,29.40,7.50,19.92,6.60,2.73,154.30,526.71,23.04
13467,2018-05-21 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,29.60,6.90,20.03,6.50,2.40,148.30,516.05,23.25
13467,2018-05-22 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,30.80,9.20,21.12,4.50,1.97,151.90,512.92,23.86
13467,2018-05-23 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,30.60,8.80,21.04,7.30,1.98,169.20,507.91,31.39
13467,2018-05-24 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,32.80,14.20,24.08,11.30,2.84,25.20,512.88,40.43
13467,2018-05-25 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,32.00,15.70,23.78,10.10,2.92,49.20,468.94,40.65
13467,2018-05-26 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,31.60,13.40,23.57,9.40,3.17,11.90,500.56,37.27
13467,2018-05-27 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,33.10,12.30,23.94,8.20,2.83,10.60,502.91,28.97
13467,2018-05-28 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,34.70,13.20,25.01,5.60,1.78,96.40,488.88,31.40
13467,2018-05-29 00:00:00,Don Primo,22.1233611111111,-102.254777777778,4.50,31.40,16.20,23.89,11.50,3.07,172.60,358.79,41.20
13467,2018-05-30 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,35.40,14.40,25.15,6.60,1.57,113.30,493.86,39.90
13467,2018-05-31 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,35.50,14.80,26.02,7.60,2.65,52.20,442.36,27.25
13467,2018-06-01 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,34.00,11.60,24.53,9.70,3.99,45.70,500.48,22.52
13467,2018-06-02 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,32.50,12.60,23.24,14.10,4.28,49.10,498.85,34.17
13467,2018-06-03 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,31.30,11.30,22.36,10.70,4.14,55.70,508.31,33.12
13467,2018-06-04 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,31.60,10.40,22.21,6.90,2.71,62.80,517.22,33.90
13467,2018-06-05 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,32.20,13.10,23.10,5.90,2.68,65.90,487.02,34.67
13467,2018-06-06 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,32.00,13.50,23.51,9.10,3.13,52.70,494.43,28.19
13467,2018-06-07 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,32.00,13.10,23.31,9.80,3.77,78.90,495.52,29.34
13467,2018-06-08 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,30.50,14.80,22.81,9.20,3.46,67.40,431.76,40.71
13467,2018-06-09 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,30.00,14.10,21.88,10.00,3.64,48.60,397.09,45.42
13467,2018-06-10 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,29.60,14.20,21.82,7.70,2.53,109.00,428.75,48.21
13467,2018-06-11 00:00:00,Don Primo,22.1233611111111,-102.254777777778,29.80,28.80,15.20,20.72,14.20,3.40,186.90,438.27,63.67
13467,2018-06-12 00:00:00,Don Primo,22.1233611111111,-102.254777777778,13.50,24.30,14.00,17.76,8.10,1.85,142.70,319.30,81.02
13467,2018-06-13 00:00:00,Don Primo,22.1233611111111,-102.254777777778,14.80,19.30,14.70,17.07,6.20,1.27,139.10,132.48,84.02
13467,2018-06-14 00:00:00,Don Primo,22.1233611111111,-102.254777777778,8.10,22.80,14.90,17.92,4.80,1.00,97.70,224.24,80.84
13467,2018-06-15 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.10,24.30,15.50,19.53,5.60,1.41,129.70,344.33,72.64
13467,2018-06-16 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,27.50,16.50,20.81,8.60,1.36,99.20,469.43,68.18
13467,2018-06-17 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.00,24.40,16.80,19.29,8.50,2.28,338.20,289.97,76.34
13467,2018-06-18 00:00:00,Don Primo,22.1233611111111,-102.254777777778,6.50,25.30,15.20,18.85,8.90,2.41,127.70,365.55,72.73
13467,2018-06-19 00:00:00,Don Primo,22.1233611111111,-102.254777777778,23.90,26.90,15.00,18.41,13.90,1.69,156.30,519.60,78.80
13467,2018-06-20 00:00:00,Don Primo,22.1233611111111,-102.254777777778,11.10,25.50,14.70,18.55,8.50,2.88,180.10,460.74,78.31
13467,2018-06-21 00:00:00,Don Primo,22.1233611111111,-102.254777777778,9.80,24.10,14.00,17.29,11.10,2.19,154.80,338.53,80.01
13467,2018-06-22 00:00:00,Don Primo,22.1233611111111,-102.254777777778,3.90,24.20,14.80,18.59,5.10,2.18,155.30,377.09,76.07
13467,2018-06-23 00:00:00,Don Primo,22.1233611111111,-102.254777777778,11.20,25.60,13.20,18.90,14.10,2.22,187.10,421.82,72.80
13467,2018-06-24 00:00:00,Don Primo,22.1233611111111,-102.254777777778,5.10,25.50,13.80,18.63,9.50,3.07,156.60,473.22,71.96
13467,2018-06-25 00:00:00,Don Primo,22.1233611111111,-102.254777777778,3.90,23.90,12.60,16.71,5.70,1.39,148.80,336.56,81.03
13467,2018-06-26 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.40,23.70,14.40,18.68,5.60,1.83,164.30,404.22,71.62
13467,2018-06-27 00:00:00,Don Primo,22.1233611111111,-102.254777777778,0.10,25.00,15.80,18.94,7.90,1.89,152.50,412.50,72.56
13467,2018-06-28 00:00:00,Don Primo,22.1233611111111,-102.254777777778,22.70,26.70,14.20,18.90,16.30,1.34,107.70,526.37,74.69
13467,2018-06-29 00:00:00,Don Primo,22.1233611111111,-102.254777777778,1.00,24.90,14.50,18.41,6.40,1.83,163.10,469.56,75.08
13467,2018-06-30 00:00:00,Don Primo,22.1233611111111,-102.254777777778,1.00,25.70,13.60,19.35,6.50,1.63,164.10,464.89,68.09
13468,2018-05-01 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,28.70,8.50,19.76,2.30,0.09,186.70,530.19,39.12
13468,2018-05-02 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,31.30,14.40,21.95,2.20,0.08,202.30,626.00,41.00
13468,2018-05-03 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,29.30,14.50,21.25,1.90,0.08,204.10,587.84,56.22
13468,2018-05-04 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.30,14.90,21.89,3.50,0.06,148.90,449.64,57.53
13468,2018-05-05 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,28.00,13.60,19.83,0.50,0.03,26.70,612.39,71.23
13468,2018-05-06 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,23.30,13.40,18.18,0.30,0.01,11.00,346.94,72.48
13468,2018-05-07 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,26.90,13.20,18.70,8.10,0.17,18.10,552.97,65.90
13468,2018-05-08 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,27.70,11.10,18.78,0.50,0.02,193.70,627.37,64.60
13468,2018-05-09 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,29.50,11.90,19.49,4.30,0.19,205.70,518.45,55.82
13468,2018-05-10 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,27.40,9.60,18.48,3.80,0.14,193.60,558.74,55.91
13468,2018-05-11 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.00,9.30,19.55,2.10,0.15,198.40,592.95,50.67
13468,2018-05-12 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.20,12.50,21.27,0.80,0.04,195.10,651.33,51.06
13468,2018-05-13 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.30,14.00,19.34,9.60,0.17,186.50,462.57,66.69
13468,2018-05-14 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.30,12.60,20.40,2.30,0.08,199.80,539.55,63.65
13468,2018-05-15 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.80,12.60,20.33,4.60,0.08,148.60,541.37,66.50
13468,2018-05-16 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,28.50,16.20,20.57,9.70,0.25,348.80,446.22,70.54
13468,2018-05-17 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.60,14.90,20.95,2.50,0.15,276.50,416.99,62.00
13468,2018-05-18 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.90,12.30,22.88,3.40,0.44,219.00,629.78,47.36
13468,2018-05-19 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.60,10.30,22.09,3.30,0.42,229.80,672.82,34.58
13468,2018-05-20 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.60,5.80,18.96,2.30,0.29,184.50,689.46,35.84
13468,2018-05-21 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.90,5.50,19.31,0.60,0.02,191.20,653.12,39.12
13468,2018-05-22 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,31.90,7.60,20.22,0.80,0.02,176.60,647.41,36.79
13468,2018-05-23 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.20,7.20,20.40,0.40,0.02,189.00,642.27,37.94
13468,2018-05-24 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,34.10,12.20,23.09,0.90,0.08,13.50,563.10,40.05
13468,2018-05-25 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,33.10,14.40,23.32,1.30,0.08,348.80,526.38,46.18
13468,2018-05-26 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.50,12.70,23.22,4.00,0.49,53.30,637.01,41.43
13468,2018-05-27 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,34.30,11.60,23.64,3.40,0.32,11.70,639.37,32.31
13468,2018-05-28 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,35.40,12.60,24.12,2.70,0.26,236.40,634.79,38.33
13468,2018-05-29 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.80,14.40,24.12,6.60,0.39,199.30,466.84,43.72
13468,2018-05-30 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,37.00,14.90,26.42,0.80,0.02,145.20,618.60,34.98
13468,2018-05-31 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,36.70,13.30,25.79,2.80,0.15,198.10,596.27,33.60
13468,2018-06-01 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,34.40,13.20,24.94,5.90,1.19,13.40,645.68,24.14
13468,2018-06-02 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.40,11.70,23.09,11.70,2.17,61.20,628.21,37.36
13468,2018-06-03 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,31.50,13.10,22.78,6.10,1.51,23.80,627.76,33.14
13468,2018-06-04 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,32.70,12.30,23.18,1.70,0.23,7.80,640.93,33.81
13468,2018-06-05 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,33.30,12.80,23.50,3.00,0.22,271.60,614.37,37.11
13468,2018-06-06 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,33.30,13.80,23.65,5.40,0.42,133.40,613.65,36.50
13468,2018-06-07 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,33.30,12.10,23.34,4.30,0.69,146.20,610.57,36.28
13468,2018-06-08 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,31.70,14.10,23.30,2.10,0.30,36.80,616.26,40.80
13468,2018-06-09 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,31.00,15.30,22.94,1.30,0.05,31.60,599.59,42.80
13468,2018-06-10 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,30.40,16.40,21.92,6.20,0.11,228.20,445.93,48.73
13468,2018-06-11 00:00:00,La Salada,21.8167166666667,-102.362916666667,40.20,29.90,13.90,21.03,5.20,0.56,196.30,544.56,66.43
13468,2018-06-12 00:00:00,La Salada,21.8167166666667,-102.362916666667,6.80,26.30,14.30,18.36,1.90,0.07,131.50,460.00,83.10
13468,2018-06-13 00:00:00,La Salada,21.8167166666667,-102.362916666667,15.80,22.10,15.20,17.57,0.60,0.03,169.50,298.69,87.93
13468,2018-06-14 00:00:00,La Salada,21.8167166666667,-102.362916666667,18.00,25.70,15.00,18.13,3.70,0.15,7.60,364.53,85.88
13468,2018-06-15 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,26.90,14.50,19.58,3.20,0.21,203.40,423.14,76.79
13468,2018-06-16 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,29.60,16.60,21.55,11.50,0.32,178.70,573.16,68.00
13468,2018-06-17 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,26.00,17.20,19.82,2.20,0.22,190.00,336.47,81.05
13468,2018-06-18 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.20,25.40,15.40,19.36,3.90,0.24,183.30,397.03,76.31
13468,2018-06-19 00:00:00,La Salada,21.8167166666667,-102.362916666667,33.20,28.00,14.80,18.71,11.60,0.38,229.50,499.63,81.76
13468,2018-06-20 00:00:00,La Salada,21.8167166666667,-102.362916666667,12.40,25.30,14.10,18.24,5.30,0.44,199.00,485.98,85.84
13468,2018-06-21 00:00:00,La Salada,21.8167166666667,-102.362916666667,4.40,27.70,13.10,17.68,11.00,0.41,210.50,490.76,85.05
13468,2018-06-22 00:00:00,La Salada,21.8167166666667,-102.362916666667,8.60,24.80,14.70,18.73,3.90,0.19,191.70,446.81,81.26
13468,2018-06-23 00:00:00,La Salada,21.8167166666667,-102.362916666667,10.20,26.90,13.50,19.30,2.20,0.05,208.70,489.45,73.65
13468,2018-06-24 00:00:00,La Salada,21.8167166666667,-102.362916666667,19.20,26.20,13.10,18.82,5.40,0.20,193.90,641.65,76.57
13468,2018-06-25 00:00:00,La Salada,21.8167166666667,-102.362916666667,0.00,24.80,12.60,17.17,2.50,0.17,210.20,432.19,82.38
13468,2018-06-26 00:00:00,La Salada,21.8167166666667,-102.362916666667,1.80,24.40,14.00,18.51,1.40,0.04,198.30,413.69,77.67
13468,2018-06-27 00:00:00,La Salada,21.8167166666667,-102.362916666667,1.00,25.40,15.00,18.52,2.10,0.09,183.50,422.15,82.44
13468,2018-06-28 00:00:00,La Salada,21.8167166666667,-102.362916666667,5.80,27.40,14.70,18.84,13.50,0.47,194.70,621.63,80.21
13468,2018-06-29 00:00:00,La Salada,21.8167166666667,-102.362916666667,2.20,26.40,14.50,18.01,5.90,0.38,202.40,551.08,81.40
13468,2018-06-30 00:00:00,La Salada,21.8167166666667,-102.362916666667,14.00,27.20,13.30,19.09,3.50,0.22,180.40,611.06,72.44
13470,2018-05-01 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,30.30,8.20,20.80,9.80,1.46,186.20,289.63,32.30
13470,2018-05-02 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,2.20,32.10,13.60,22.76,5.50,1.37,160.10,332.61,37.00
13470,2018-05-03 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.40,30.10,14.50,21.00,3.70,0.43,86.60,246.60,54.09
13470,2018-05-04 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,3.40,30.60,16.00,21.73,4.90,0.54,56.80,242.13,54.39
13470,2018-05-05 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,4.00,29.10,14.90,20.54,9.90,2.39,44.10,324.70,59.65
13470,2018-05-06 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,2.40,25.00,13.20,18.75,5.30,1.04,25.60,199.33,63.90
13470,2018-05-07 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,3.20,26.60,13.10,18.37,7.70,1.45,37.20,239.28,61.20
13470,2018-05-08 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.20,27.80,10.80,19.11,7.20,0.75,102.20,365.05,57.77
13470,2018-05-09 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,30.00,11.30,20.55,8.50,1.53,95.20,368.82,48.03
13470,2018-05-10 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.80,29.60,9.50,18.82,11.70,1.12,93.00,305.00,50.86
13470,2018-05-11 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,30.80,8.20,19.60,6.40,1.12,152.10,312.70,47.35
13470,2018-05-12 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,32.80,12.10,21.99,6.90,1.32,162.00,366.14,44.00
13470,2018-05-13 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,3.80,31.80,13.00,20.28,11.40,1.24,122.90,279.96,56.09
13470,2018-05-14 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,3.20,29.20,13.70,20.55,6.00,0.51,133.80,285.43,61.01
13470,2018-05-15 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.20,31.90,12.30,21.01,9.30,1.07,133.20,332.64,59.18
13470,2018-05-16 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.80,29.20,16.60,21.26,6.20,0.68,27.70,218.77,59.88
13470,2018-05-17 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.20,30.40,13.90,21.23,3.80,0.52,355.70,255.33,54.51
13470,2018-05-18 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,34.40,11.10,22.93,4.50,0.97,105.60,338.90,42.73
13470,2018-05-19 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,33.40,10.00,22.89,6.40,1.25,136.40,365.87,27.43
13470,2018-05-20 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,31.50,5.50,19.43,5.70,1.38,132.80,379.24,29.18
13470,2018-05-21 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,31.50,6.00,20.06,6.90,1.22,143.50,363.16,28.45
13470,2018-05-22 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,32.20,8.10,21.01,6.30,1.37,159.80,362.36,26.94
13470,2018-05-23 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,32.20,8.30,21.07,6.40,1.11,100.40,351.57,31.97
13470,2018-05-24 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,34.10,12.40,23.83,7.10,0.94,355.80,338.98,37.33
13470,2018-05-25 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,33.60,14.20,24.06,8.10,1.06,13.30,325.06,40.59
13470,2018-05-26 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,33.00,13.50,24.05,5.60,1.02,4.00,355.38,37.52
13470,2018-05-27 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,34.80,11.60,24.01,4.50,0.96,27.20,353.77,30.85
13470,2018-05-28 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,36.00,12.40,25.14,4.30,0.79,8.80,357.73,32.76
13470,2018-05-29 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,4.40,33.30,15.50,23.81,7.10,1.14,130.80,233.94,41.51
13470,2018-05-30 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,36.30,14.40,25.48,2.90,0.45,43.60,350.97,39.96
13470,2018-05-31 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,37.20,14.60,26.32,9.60,1.54,21.50,311.02,29.53
13470,2018-06-01 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,35.00,11.10,24.78,10.80,2.64,29.80,362.85,25.51
13470,2018-06-02 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,32.90,12.50,23.36,14.70,3.47,27.50,360.54,34.61
13470,2018-06-03 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,32.30,11.70,22.97,9.20,3.31,29.70,358.06,32.27
13470,2018-06-04 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,33.00,11.80,23.26,5.70,1.48,29.50,366.31,32.01
13470,2018-06-05 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,34.00,12.00,23.31,6.40,1.13,19.60,341.18,34.97
13470,2018-06-06 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,34.30,13.20,24.19,5.70,1.51,17.90,367.16,29.34
13470,2018-06-07 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,32.70,11.20,23.51,8.50,2.59,96.00,351.82,30.14
13470,2018-06-08 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,31.40,13.40,23.37,9.70,2.38,30.00,333.17,39.00
13470,2018-06-09 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,31.20,14.60,22.79,7.00,1.67,26.10,295.92,42.39
13470,2018-06-10 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,32.30,14.40,22.67,4.40,0.81,37.20,301.92,45.39
13470,2018-06-11 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,60.20,31.10,15.30,21.88,5.80,1.71,152.00,326.75,59.27
13470,2018-06-12 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,20.00,26.80,14.20,18.26,7.80,0.64,80.90,242.59,81.02
13470,2018-06-13 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,6.00,21.10,15.30,17.99,3.50,0.23,124.60,126.52,78.51
13470,2018-06-14 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,26.20,24.10,15.20,18.24,3.90,0.40,48.60,181.91,78.90
13470,2018-06-15 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,24.90,15.60,20.00,3.30,0.43,146.80,202.61,69.35
13470,2018-06-16 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,29.30,16.70,21.57,5.70,0.67,58.00,336.58,64.22
13470,2018-06-17 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,6.00,25.90,16.80,19.66,4.40,0.73,18.60,199.69,75.68
13470,2018-06-18 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,4.80,26.30,15.70,19.42,6.80,0.76,118.10,224.47,70.52
13470,2018-06-19 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,27.40,27.60,14.90,18.92,10.40,0.56,102.00,334.72,75.91
13470,2018-06-20 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,3.40,26.50,14.90,19.03,5.60,0.99,156.60,322.07,75.86
13470,2018-06-21 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,11.00,25.80,13.80,17.80,7.20,0.88,144.90,264.79,77.74
13470,2018-06-22 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,4.80,25.20,15.10,19.01,4.40,0.85,135.70,275.73,74.11
13470,2018-06-23 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,31.60,25.40,13.10,18.75,9.30,0.68,163.20,261.01,73.72
13470,2018-06-24 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,15.80,26.90,14.30,18.81,4.40,1.08,155.10,360.40,73.07
13470,2018-06-25 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,27.60,26.00,12.70,16.90,4.80,0.54,335.30,289.29,80.61
13470,2018-06-26 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,1.00,24.60,14.10,18.61,2.70,0.52,137.60,294.97,71.19
13470,2018-06-27 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,0.00,25.20,16.20,19.46,6.10,0.69,112.90,307.82,70.03
13470,2018-06-28 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,2.80,27.60,15.40,19.76,13.60,0.68,142.90,330.86,70.05
13470,2018-06-29 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,8.60,26.30,14.60,18.65,6.60,0.74,111.10,322.74,74.45
13470,2018-06-30 00:00:00,Santa Lucía,22.0542777777777,-102.294638888889,1.00,26.60,13.70,19.79,4.80,0.55,132.20,319.12,65.43
13471,2018-05-01 00:00:00,Makelisa,22.2176666666667,-102.274916666667,0.00,29.10,10.40,20.23,4.40,0.99,184.30,230.20,36.42
13471,2018-05-02 00:00:00,Makelisa,22.2176666666667,-102.274916666667,0.60,29.90,13.80,21.70,2.90,0.79,175.40,239.37,43.40
13471,2018-05-03 00:00:00,Makelisa,22.2176666666667,-102.274916666667,4.20,28.70,13.80,20.00,4.40,0.50,272.20,194.89,61.53
13471,2018-05-04 00:00:00,Makelisa,22.2176666666667,-102.274916666667,4.60,30.00,15.40,21.19,5.00,0.42,234.90,199.88,60.28
